Company,Date,Amount Raised,Round,Investor,Description,Lead
SendFriend,2018-12-22,1700000.0,Pre-Seed,Deloitte,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,Mahindra finance,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,MIT delta v,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,MIT Media Lab,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,Ripple,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,Taiyou Fund,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,Techstars,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
SendFriend,2018-12-22,1700000.0,Pre-Seed,The Legatum Center at MIT,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.",False
Coinbase,2018-12-21,22000000.0,Series F,Chainfund Capital,"Coinbase is an online platform that allows merchants, consumers, and traders to transact with digital currency.",False
Coinbase,2018-12-21,22000000.0,Series F,Fundamental Labs,"Coinbase is an online platform that allows merchants, consumers, and traders to transact with digital currency.",False
Coinbase,2018-12-21,22000000.0,Series F,TRUE Capital Management,"Coinbase is an online platform that allows merchants, consumers, and traders to transact with digital currency.",False
Coinbase,2018-12-21,22000000.0,Series F,Manhattan Venture Partners,"Coinbase is an online platform that allows merchants, consumers, and traders to transact with digital currency.",False
GAMEE,2018-12-21,1700000.0,Convertible note issuance,3VC,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.",False
GAMEE,2018-12-21,1700000.0,Convertible note issuance,Index Ventures,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.",False
GAMEE,2018-12-21,1700000.0,Convertible note issuance,Initial Capital,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.",False
GAMEE,2018-12-21,1700000.0,Convertible note issuance,Day One Ventures,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.",False
GAMEE,2018-12-21,1700000.0,Convertible note issuance,Credo Ventures,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.",False
Prometheum,2018-12-19,12000000.0,Seed,HashKey Capital,"Prometheum is a SEC and FINRA-regulated, full-service market ecosystem for blockchain securities.",True
Prometheum,2018-12-19,12000000.0,Seed,Wanxiang Blockchain,"Prometheum is a SEC and FINRA-regulated, full-service market ecosystem for blockchain securities.",True
Layer1,2018-12-19,2100000.0,Seed,Charlie Songhurst,Layer1 builds turnkey Bitcoin mining data centers that boost the profitability of energy assets.,False
Layer1,2018-12-19,2100000.0,Seed,DCG,Layer1 builds turnkey Bitcoin mining data centers that boost the profitability of energy assets.,False
Layer1,2018-12-19,2100000.0,Seed,Jeffrey Tarrant,Layer1 builds turnkey Bitcoin mining data centers that boost the profitability of energy assets.,False
Layer1,2018-12-19,2100000.0,Seed,Peter Thiel,Layer1 builds turnkey Bitcoin mining data centers that boost the profitability of energy assets.,False
OpenNode,2018-12-18,1250000.0,Seed,Draper Associates,OpenNode offers accessible way for e-commerce businesses to process bitcoin payments.,True
PolySign,2018-12-18,8199999.999999999,Series A,Race Capital,PolySign develops secure and scalable infrastructure for financial institutions to fully leverage their digital assets.,True
Enigio,2018-12-18,2100000.0,Seed,Stockhorn Capital,Blockchain technology securing integrity of digital data in a #PostTruth era,True
Set Labs,2018-12-17,2000000.0,Seed,Andrew Lee,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Craft Ventures,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,GMO VenturePartners,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Erik Ford,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Kindred Ventures,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Haystack,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Matthew Ocko,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Pascal Levy-Garboua,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Scott Belsky,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Social Capital,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,Threshold,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Set Labs,2018-12-17,2000000.0,Seed,VY Capital,"Set Labs is a crypto-financial platform that allows users to create baskets of cryptocurrency, NFTs, and on-chain securities.",False
Abacus,2018-12-17,2000000.0,Seed,Coinbase Ventures,Abacus streamlines compliance for smart contracts.,False
Abacus,2018-12-17,2000000.0,Seed,Cypher Capital,Abacus streamlines compliance for smart contracts.,False
Abacus,2018-12-17,2000000.0,Seed,Oyster Ventures,Abacus streamlines compliance for smart contracts.,False
Abacus,2018-12-17,2000000.0,Seed,YGC,Abacus streamlines compliance for smart contracts.,False
Abacus,2018-12-17,2000000.0,Seed,Justin Kan,Abacus streamlines compliance for smart contracts.,False
Hanhaa,2018-12-17,3780000.0,Convertible note issuance,Avnet,A full service MNO supplying private 4G/5G connectivity globally / A leader in supply chain analytics with our ParceLive platform.,True
Klaytn,2018-12-15,90000000.0,ICO,Crescendo Equity Partners,"Klaytn is an enterprise-grade, service-centric platform that brings user-friendly blockchain experience.",True
Klaytn,2018-12-15,90000000.0,ICO,IDG Capital,"Klaytn is an enterprise-grade, service-centric platform that brings user-friendly blockchain experience.",True
Klaytn,2018-12-15,90000000.0,ICO,Translink Capital,"Klaytn is an enterprise-grade, service-centric platform that brings user-friendly blockchain experience.",True
NuID,2018-12-13,2500000.0,Seed,8VC,NuID is a pioneer in trustless authentication and decentralized digital identity,False
NuID,2018-12-13,2500000.0,Seed,Jemison Investment Company,NuID is a pioneer in trustless authentication and decentralized digital identity,False
NuID,2018-12-13,2500000.0,Seed,K50 Ventures,NuID is a pioneer in trustless authentication and decentralized digital identity,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Akuna Capital,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Devonshire Investors,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Galaxy Digital,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Morgan Creek Capital Management,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Recruit Strategic Partners,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,Susquehanna Government Products,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
BlockFi,2018-12-12,4000000.0,Convertible note issuance,CMT Digital,BlockFi develops a blockchain-driven wealth management platform for crypto investors.,False
Wyre,2018-12-12,8000000.0,Series B,Boost VC,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,Fifth Era,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,Kraken,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,Nice Capital,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,OK Group,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,Pantera Capital,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Wyre,2018-12-12,8000000.0,Series B,Seabed VC,Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,False
Braintrust,2018-12-11,5000000.0,Seed,Future Perfect Venture ,Braintrust is a blockchain-powered freelancer marketplace that connects skilled tech experts with clients.,False
Braintrust,2018-12-11,5000000.0,Seed,Galaxy Interactive,Braintrust is a blockchain-powered freelancer marketplace that connects skilled tech experts with clients.,False
Braintrust,2018-12-11,5000000.0,Seed,True Ventures,Braintrust is a blockchain-powered freelancer marketplace that connects skilled tech experts with clients.,False
Bitget,2018-12-10,10000000.0,Corporate Round,8 Decimal Capital,CEX,False
Bitget,2018-12-10,10000000.0,Corporate Round,CoinNess,CEX,False
Bitget,2018-12-10,10000000.0,Corporate Round,MX Capital,CEX,False
Bitget,2018-12-10,10000000.0,Corporate Round,Transferance Fund,CEX,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,Dentsu Group,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,MARUI GROUP,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,SBI Investment,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,Sega Sammy Group,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,TBS Innovation Partners,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Minna Electric Power,2018-12-07,3548000.0,Corporate Round,Tokai Tokyo Financial Holdings,Minna Electric Power is an Electricity retail service for corporations and individuals company.,False
Trustology,2018-12-06,8000000.0,Seed,Consensys,Trustology is building a custody platform to safeguard your crypto assets.,True
Trustology,2018-12-06,8000000.0,Seed,Two Sigma Ventures,Trustology is building a custody platform to safeguard your crypto assets.,True
BUGX.IO,2018-12-06,1455000.0,Angel Round,DAEX Foundation,BUGX.IO is a security service provider in the blockchain field.,True
BUGX.IO,2018-12-06,1455000.0,Angel Round,QF Capital,BUGX.IO is a security service provider in the blockchain field.,True
SteamChain,2018-12-05,2700000.0,Seed,BrightStar Wisconsin Foundation,SteamChain enables original equipment manufacturers (OEMs) to offer usage-based financing (hardware-as-a-service) to their customers.,False
SteamChain,2018-12-05,2700000.0,Seed,Capital Midwest Fund,SteamChain enables original equipment manufacturers (OEMs) to offer usage-based financing (hardware-as-a-service) to their customers.,False
SteamChain,2018-12-05,2700000.0,Seed,Cream City Venture Capital,SteamChain enables original equipment manufacturers (OEMs) to offer usage-based financing (hardware-as-a-service) to their customers.,False
SteamChain,2018-12-05,2700000.0,Seed,gener8tor,SteamChain enables original equipment manufacturers (OEMs) to offer usage-based financing (hardware-as-a-service) to their customers.,False
